DATAFLOW,LAST UPDATE,freq,unit,tra_meas,schedule,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2021-12,12644.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-01,11200.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-02,10431.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-03,13737.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-04,12091.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-05,10832.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-06,10279.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-07,10298.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-08,10893.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-09,10545.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-10,11303.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-11,11936.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2022-12,10280.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2023-01,8980.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2023-02,9322.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2023-03,11328.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2023-04,9292.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2023-05,11389,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,HU,2023-06,11281.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-01,10409.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-02,9704.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-03,11218.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-04,10622.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-05,11816,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-06,10624.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-07,12180.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-08,11335.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-09,13505.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-10,14262,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-11,13881.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2019-12,13385.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-01,12536.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-02,12185.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-03,12298.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-04,8673.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-05,11223.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-06,12506.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-07,10863.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-08,9666,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-09,11017.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-10,11386.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-11,11589.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2020-12,12596.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-01,11456.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-02,10970.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-03,13364.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-04,12965.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-05,13054.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-06,12368.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-07,12494.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-08,12090.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-09,12829,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-10,13844.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-11,13819.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2021-12,13559.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-01,11514.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-02,11913.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-03,13500.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-04,12455.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-05,13311.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-06,13226.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-07,13151,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-08,13372.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-09,13574.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-10,13706.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-11,13677.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2022-12,13041.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2023-01,11132.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2023-02,11531.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2023-03,13646.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IE,2023-04,13050.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-01,4854.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-02,4467.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-03,5320.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-04,4429.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-05,4843.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-06,4170.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-07,4092,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-08,4086.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-09,4445.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-10,4838.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-11,4915.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2019-12,4635.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-01,4843.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-02,4318.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-03,4040.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-04,3052.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-05,4230.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-06,4186.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-07,3881.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-08,3251,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-09,3882.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-10,4096.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-11,4693.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2020-12,4801.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-01,4423.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-02,4273,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-03,5088.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-04,3705.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-05,3690.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-06,4838.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-07,4076.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-08,4752.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-09,5457.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-10,5703,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-11,5702.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2021-12,5358.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-01,4557.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-02,4293.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-03,5162.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-04,5331.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-05,4803.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-06,4451.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-07,4064.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-08,4489.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-09,4652.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-10,4573.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-11,4404.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2022-12,5091.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-01,5260.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-02,5055.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-03,5414.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-04,4590.8,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-05,4939.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-06,4910.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-07,4693.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IS,2023-08,4930.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-01,73660,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-02,71192,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-03,89882,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-04,82167,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-05,89322,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-06,87829,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-07,94883,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-08,70410,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-09,85338,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-10,94804,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-11,92668,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2019-12,87617,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-01,73527,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-02,68774,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-03,58628,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-04,40709,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-05,53538,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-06,60559,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-07,66387,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-08,54031,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-09,64147,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-10,72601,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-11,81844,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2020-12,79058,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-01,68860,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-02,72394,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-03,89319,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-04,84788,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-05,85953,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-06,84978,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-07,90860,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-08,75136,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-09,87449,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-10,91053,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-11,90464,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2021-12,92128,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-01,79428,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-02,78638,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-03,91690,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-04,84182,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-05,92328,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-06,90121,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-07,90663,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-08,75777,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-09,86106,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-10,89122,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-11,87379,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2022-12,82775,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2023-01,70011,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2023-02,71356,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2023-03,85752,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2023-04,78545,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2023-05,86055,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2023-06,88322,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,IT,2023-07,92090,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-01,1853.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-02,1713.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-03,1923.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-04,1978.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-05,2005.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-06,1864.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-07,2096.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-08,2100.4,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-09,2105.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-10,2201.3,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-11,2179,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2019-12,2230.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-01,2054.6,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-02,2070.2,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-03,2060.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-04,2786.7,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-05,2350.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-06,1965.9,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-07,2145,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-08,2108.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-09,2407.5,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-10,2458.1,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-11,2299,
ESTAT:AVIA_GOOC(1.0),11/10/23 23:00:00,M,T,FRM_BRD,TOT,TOTAL,LT,2020-12,2638.6,
